DateTime,Temp_C,Intensity,IrradianceEst
1/12/19 21:00,3.788,0,63.406
1/12/19 21:05,3.788,0,63.406
1/12/19 21:10,3.788,0,63.406
1/12/19 21:15,3.788,0,63.406
1/12/19 21:20,3.788,0,63.406
1/12/19 21:25,3.788,0,63.406
1/12/19 21:30,3.788,0,63.406
1/12/19 21:35,3.788,0,63.406
1/12/19 21:40,3.788,0,63.406
1/12/19 21:45,3.788,0,63.406
1/12/19 21:50,3.788,0,63.406
1/12/19 21:55,3.788,0,63.406
1/12/19 22:00,3.683,0,63.406
1/12/19 22:05,3.683,0,63.406
1/12/19 22:10,3.683,0,63.406
1/12/19 22:15,3.683,0,63.406
1/12/19 22:20,3.683,0,63.406
1/12/19 22:25,3.683,0,63.406
1/12/19 22:30,3.683,0,63.406
1/12/19 22:35,3.683,0,63.406
1/12/19 22:40,3.683,0,63.406
1/12/19 22:45,3.683,0,63.406
1/12/19 22:50,3.683,0,63.406
1/12/19 22:55,3.683,0,63.406
1/12/19 23:00,3.683,0,63.406
1/12/19 23:05,3.683,0,63.406
1/12/19 23:10,3.683,0,63.406
1/12/19 23:15,3.683,0,63.406
1/12/19 23:20,3.683,0,63.406
1/12/19 23:25,3.683,0,63.406
1/12/19 23:30,3.683,0,63.406
1/12/19 23:35,3.683,0,63.406
1/12/19 23:40,3.683,0,63.406
1/12/19 23:45,3.683,0,63.406
1/12/19 23:50,3.683,0,63.406
1/12/19 23:55,3.683,0,63.406
1/13/19 0:00,3.683,0,63.406
1/13/19 0:05,3.683,0,63.406
1/13/19 0:10,3.683,0,63.406
1/13/19 0:15,3.683,0,63.406
1/13/19 0:20,3.683,0,63.406
1/13/19 0:25,3.683,0,63.406
1/13/19 0:30,3.683,0,63.406
1/13/19 0:35,3.683,0,63.406
1/13/19 0:40,3.683,0,63.406
1/13/19 0:45,3.683,0,63.406
1/13/19 0:50,3.788,0,63.406
1/13/19 0:55,3.788,0,63.406
1/13/19 1:00,3.683,0,63.406
1/13/19 1:05,3.683,0,63.406
1/13/19 1:10,3.683,0,63.406
1/13/19 1:15,3.472,0,63.406
1/13/19 1:20,3.683,0,63.406
1/13/19 1:25,3.683,0,63.406
1/13/19 1:30,3.472,0,63.406
1/13/19 1:35,3.367,0,63.406
1/13/19 1:40,3.367,0,63.406
1/13/19 1:45,3.261,0,63.406
1/13/19 1:50,3.367,0,63.406
1/13/19 1:55,3.367,0,63.406
1/13/19 2:00,3.367,0,63.406
1/13/19 2:05,3.367,0,63.406
1/13/19 2:10,3.472,0,63.406
1/13/19 2:15,3.472,0,63.406
1/13/19 2:20,3.472,0,63.406
1/13/19 2:25,3.472,0,63.406
1/13/19 2:30,3.472,0,63.406
1/13/19 2:35,3.472,0,63.406
1/13/19 2:40,3.472,0,63.406
1/13/19 2:45,3.367,0,63.406
1/13/19 2:50,3.367,0,63.406
1/13/19 2:55,3.367,0,63.406
1/13/19 3:00,3.367,0,63.406
1/13/19 3:05,3.472,0,63.406
1/13/19 3:10,3.472,0,63.406
1/13/19 3:15,3.578,0,63.406
1/13/19 3:20,3.578,0,63.406
1/13/19 3:25,3.578,0,63.406
1/13/19 3:30,3.578,0,63.406
1/13/19 3:35,3.472,0,63.406
1/13/19 3:40,3.472,0,63.406
1/13/19 3:45,3.472,0,63.406
1/13/19 3:50,3.472,0,63.406
1/13/19 3:55,3.472,0,63.406
1/13/19 4:00,3.367,0,63.406
1/13/19 4:05,3.472,0,63.406
1/13/19 4:10,3.472,0,63.406
1/13/19 4:15,3.367,0,63.406
1/13/19 4:20,3.367,0,63.406
1/13/19 4:25,3.367,0,63.406
1/13/19 4:30,3.367,0,63.406
1/13/19 4:35,3.367,0,63.406
1/13/19 4:40,3.367,0,63.406
1/13/19 4:45,3.367,0,63.406
1/13/19 4:50,3.367,0,63.406
1/13/19 4:55,3.472,0,63.406
1/13/19 5:00,3.578,0,63.406
1/13/19 5:05,3.683,0,63.406
1/13/19 5:10,3.683,0,63.406
1/13/19 5:15,3.472,0,63.406
1/13/19 5:20,3.472,0,63.406
1/13/19 5:25,3.472,0,63.406
1/13/19 5:30,3.472,0,63.406
1/13/19 5:35,3.367,0,63.406
1/13/19 5:40,3.367,0,63.406
1/13/19 5:45,3.367,0,63.406
1/13/19 5:50,3.367,0,63.406
1/13/19 5:55,3.472,0,63.406
1/13/19 6:00,3.367,0,63.406
1/13/19 6:05,3.367,0,63.406
1/13/19 6:10,3.261,0,63.406
1/13/19 6:15,3.367,0,63.406
1/13/19 6:20,3.367,0,63.406
1/13/19 6:25,3.367,0,63.406
1/13/19 6:30,3.367,0,63.406
1/13/19 6:35,3.367,0,63.406
1/13/19 6:40,3.367,0,63.406
1/13/19 6:45,3.367,0,63.406
1/13/19 6:50,3.367,0,63.406
1/13/19 6:55,3.367,0,63.406
1/13/19 7:00,3.367,0,63.406
1/13/19 7:05,3.367,0,63.406
1/13/19 7:10,3.367,0,63.406
1/13/19 7:15,3.367,0,63.406
1/13/19 7:20,3.367,0,63.406
1/13/19 7:25,3.261,32.3,64.05523
1/13/19 7:30,3.261,10.8,63.62308
1/13/19 7:35,3.261,43.1,64.27231
1/13/19 7:40,3.155,43.1,64.27231
1/13/19 7:45,3.155,139.9,66.21799
1/13/19 7:50,3.155,150.7,66.43507
1/13/19 7:55,3.155,150.7,66.43507
1/13/19 8:00,3.155,86.1,65.13661
1/13/19 8:05,3.155,204.5,67.51645
1/13/19 8:10,3.155,172.2,66.86722
1/13/19 8:15,3.155,75.3,64.91953
1/13/19 8:20,3.155,258.3,68.59783
1/13/19 8:25,3.049,236.8,68.16568
1/13/19 8:30,3.049,172.2,66.86722
1/13/19 8:35,3.049,96.9,65.35369
1/13/19 8:40,3.049,258.3,68.59783
1/13/19 8:45,3.049,301.4,69.46414
1/13/19 8:50,3.049,226,67.9486
1/13/19 8:55,2.943,279.9,69.03199
1/13/19 9:00,3.049,452.1,72.49321
1/13/19 9:05,3.049,333.7,70.11337
1/13/19 9:10,3.049,570.5,74.87305
1/13/19 9:15,3.049,247.6,68.38276
1/13/19 9:20,3.049,290.6,69.24706
1/13/19 9:25,3.049,581.3,75.09013
1/13/19 9:30,3.049,279.9,69.03199
1/13/19 9:35,3.049,236.8,68.16568
1/13/19 9:40,3.049,581.3,75.09013
1/13/19 9:45,3.049,592,75.3052
1/13/19 9:50,3.049,462.9,72.71029
1/13/19 9:55,3.049,592,75.3052
1/13/19 10:00,3.049,645.8,76.38658
1/13/19 10:05,3.049,419.8,71.84398
1/13/19 10:10,3.049,387.5,71.19475
1/13/19 10:15,3.155,473.6,72.92536
1/13/19 10:20,3.155,807.3,79.63273
1/13/19 10:25,3.155,516.7,73.79167
1/13/19 10:30,3.155,430.6,72.06106
1/13/19 10:35,3.155,581.3,75.09013
1/13/19 10:40,3.155,516.7,73.79167
1/13/19 10:45,3.049,753.5,78.55135
1/13/19 10:50,3.049,559.7,74.65597
1/13/19 10:55,3.049,441.3,72.27613
1/13/19 11:00,3.155,430.6,72.06106
1/13/19 11:05,3.155,441.3,72.27613
1/13/19 11:10,3.155,430.6,72.06106
1/13/19 11:15,3.155,516.7,73.79167
1/13/19 11:20,3.155,505.9,73.57459
1/13/19 11:25,3.155,462.9,72.71029
1/13/19 11:30,3.155,602.8,75.52228
1/13/19 11:35,3.155,613.5,75.73735
1/13/19 11:40,3.155,559.7,74.65597
1/13/19 11:45,3.155,538.2,74.22382
1/13/19 11:50,3.155,462.9,72.71029
1/13/19 11:55,3.155,430.6,72.06106
1/13/19 12:00,3.155,247.6,68.38276
1/13/19 12:05,3.261,150.7,66.43507
1/13/19 12:10,3.155,301.4,69.46414
1/13/19 12:15,3.155,161.5,66.65215
1/13/19 12:20,3.155,495.1,73.35751
1/13/19 12:25,3.155,258.3,68.59783
1/13/19 12:30,3.155,279.9,69.03199
1/13/19 12:35,3.155,172.2,66.86722
1/13/19 12:40,3.155,204.5,67.51645
1/13/19 12:45,3.155,387.5,71.19475
1/13/19 12:50,3.155,139.9,66.21799
1/13/19 12:55,3.155,183,67.0843
1/13/19 13:00,3.155,247.6,68.38276
1/13/19 13:05,3.155,150.7,66.43507
1/13/19 13:10,3.261,139.9,66.21799
1/13/19 13:15,3.261,150.7,66.43507
1/13/19 13:20,3.367,161.5,66.65215
1/13/19 13:25,3.367,139.9,66.21799
1/13/19 13:30,3.367,139.9,66.21799
1/13/19 13:35,3.367,150.7,66.43507
1/13/19 13:40,3.367,129.2,66.00292
1/13/19 13:45,3.367,139.9,66.21799
1/13/19 13:50,3.367,107.6,65.56876
1/13/19 13:55,3.367,107.6,65.56876
1/13/19 14:00,3.367,86.1,65.13661
1/13/19 14:05,3.261,96.9,65.35369
1/13/19 14:10,3.261,290.6,69.24706
1/13/19 14:15,3.261,139.9,66.21799
1/13/19 14:20,3.261,96.9,65.35369
1/13/19 14:25,3.261,139.9,66.21799
1/13/19 14:30,3.155,150.7,66.43507
1/13/19 14:35,3.261,118.4,65.78584
1/13/19 14:40,3.261,129.2,66.00292
1/13/19 14:45,3.155,398.3,71.41183
1/13/19 14:50,3.155,366,70.7626
1/13/19 14:55,3.155,269.1,68.81491
1/13/19 15:00,3.155,366,70.7626
1/13/19 15:05,3.155,398.3,71.41183
1/13/19 15:10,3.155,247.6,68.38276
1/13/19 15:15,3.049,183,67.0843
1/13/19 15:20,3.049,150.7,66.43507
1/13/19 15:25,3.049,258.3,68.59783
1/13/19 15:30,3.049,129.2,66.00292
1/13/19 15:35,3.049,322.9,69.89629
1/13/19 15:40,3.155,215.3,67.73353
1/13/19 15:45,3.155,150.7,66.43507
1/13/19 15:50,3.155,204.5,67.51645
1/13/19 15:55,3.155,107.6,65.56876
1/13/19 16:00,3.155,204.5,67.51645
1/13/19 16:05,3.155,139.9,66.21799
1/13/19 16:10,3.155,107.6,65.56876
1/13/19 16:15,3.155,21.5,63.83815
1/13/19 16:20,3.155,53.8,64.48738
1/13/19 16:25,3.155,43.1,64.27231
1/13/19 16:30,3.155,21.5,63.83815
1/13/19 16:35,3.155,32.3,64.05523
1/13/19 16:40,3.155,0,63.406
1/13/19 16:45,3.155,0,63.406
1/13/19 16:50,3.155,0,63.406
1/13/19 16:55,3.155,0,63.406
1/13/19 17:00,3.155,0,63.406
1/13/19 17:05,3.155,0,63.406
1/13/19 17:10,3.155,0,63.406
1/13/19 17:15,3.155,0,63.406
1/13/19 17:20,3.155,0,63.406
1/13/19 17:25,3.155,0,63.406
1/13/19 17:30,3.155,0,63.406
1/13/19 17:35,3.155,0,63.406
1/13/19 17:40,3.155,0,63.406
1/13/19 17:45,3.155,0,63.406
1/13/19 17:50,3.155,0,63.406
1/13/19 17:55,3.155,0,63.406
1/13/19 18:00,3.155,0,63.406
1/13/19 18:05,3.155,0,63.406
1/13/19 18:10,3.155,0,63.406
1/13/19 18:15,3.155,0,63.406
1/13/19 18:20,3.155,0,63.406
1/13/19 18:25,3.155,0,63.406
1/13/19 18:30,3.155,0,63.406
1/13/19 18:35,3.155,0,63.406
1/13/19 18:40,3.155,0,63.406
1/13/19 18:45,3.155,0,63.406
1/13/19 18:50,3.155,0,63.406
1/13/19 18:55,3.155,0,63.406
1/13/19 19:00,3.155,0,63.406
1/13/19 19:05,3.155,0,63.406
1/13/19 19:10,3.155,0,63.406
1/13/19 19:15,3.155,0,63.406
1/13/19 19:20,3.049,0,63.406
1/13/19 19:25,3.049,0,63.406
1/13/19 19:30,3.049,0,63.406
1/13/19 19:35,3.049,0,63.406
1/13/19 19:40,3.049,0,63.406
1/13/19 19:45,3.049,0,63.406
1/13/19 19:50,3.049,0,63.406
1/13/19 19:55,3.049,0,63.406
1/13/19 20:00,3.049,0,63.406
1/13/19 20:05,3.049,0,63.406
1/13/19 20:10,3.049,0,63.406
1/13/19 20:15,3.049,0,63.406
1/13/19 20:20,3.049,0,63.406
1/13/19 20:25,3.049,0,63.406
1/13/19 20:30,3.049,0,63.406
1/13/19 20:35,3.049,0,63.406
1/13/19 20:40,3.049,0,63.406
1/13/19 20:45,3.049,0,63.406
1/13/19 20:50,3.049,0,63.406
1/13/19 20:55,3.049,0,63.406
1/13/19 21:00,3.049,0,63.406
1/13/19 21:05,3.049,0,63.406
1/13/19 21:10,3.049,0,63.406
1/13/19 21:15,3.049,0,63.406
1/13/19 21:20,3.049,0,63.406
1/13/19 21:25,3.049,0,63.406
1/13/19 21:30,3.049,0,63.406
1/13/19 21:35,3.049,0,63.406
1/13/19 21:40,3.049,0,63.406
1/13/19 21:45,3.049,0,63.406
1/13/19 21:50,3.049,0,63.406
1/13/19 21:55,3.049,0,63.406
1/13/19 22:00,3.049,0,63.406
1/13/19 22:05,3.049,0,63.406
1/13/19 22:10,3.049,0,63.406
1/13/19 22:15,3.049,0,63.406
1/13/19 22:20,3.049,0,63.406
1/13/19 22:25,3.049,0,63.406
1/13/19 22:30,3.049,0,63.406
1/13/19 22:35,3.049,0,63.406
1/13/19 22:40,3.049,0,63.406
1/13/19 22:45,3.049,0,63.406
1/13/19 22:50,3.049,0,63.406
1/13/19 22:55,3.049,0,63.406
1/13/19 23:00,3.049,0,63.406
1/13/19 23:05,3.049,0,63.406
1/13/19 23:10,3.049,0,63.406
1/13/19 23:15,3.049,0,63.406
1/13/19 23:20,3.049,0,63.406
1/13/19 23:25,3.049,0,63.406
1/13/19 23:30,3.049,0,63.406
1/13/19 23:35,3.049,0,63.406
1/13/19 23:40,3.049,0,63.406
1/13/19 23:45,3.049,0,63.406
1/13/19 23:50,3.049,0,63.406
1/13/19 23:55,3.049,0,63.406
1/14/19 0:00,3.049,0,63.406
1/14/19 0:05,3.049,0,63.406
1/14/19 0:10,3.049,0,63.406
1/14/19 0:15,3.049,0,63.406
1/14/19 0:20,3.049,0,63.406
1/14/19 0:25,3.049,0,63.406
1/14/19 0:30,3.049,0,63.406
1/14/19 0:35,2.943,0,63.406
1/14/19 0:40,2.943,0,63.406
1/14/19 0:45,2.943,0,63.406
1/14/19 0:50,2.943,0,63.406
1/14/19 0:55,2.943,0,63.406
1/14/19 1:00,3.049,0,63.406
1/14/19 1:05,3.049,0,63.406
1/14/19 1:10,3.049,0,63.406
1/14/19 1:15,3.049,0,63.406
1/14/19 1:20,3.155,0,63.406
1/14/19 1:25,3.155,0,63.406
1/14/19 1:30,3.155,0,63.406
1/14/19 1:35,3.155,0,63.406
1/14/19 1:40,3.155,0,63.406
1/14/19 1:45,3.155,0,63.406
1/14/19 1:50,3.155,0,63.406
1/14/19 1:55,3.155,0,63.406
1/14/19 2:00,3.155,0,63.406
1/14/19 2:05,3.155,0,63.406
1/14/19 2:10,3.049,0,63.406
1/14/19 2:15,3.049,0,63.406
1/14/19 2:20,3.049,0,63.406
1/14/19 2:25,2.943,0,63.406
1/14/19 2:30,2.837,0,63.406
1/14/19 2:35,2.837,0,63.406
1/14/19 2:40,2.837,0,63.406
1/14/19 2:45,2.837,0,63.406
1/14/19 2:50,2.837,0,63.406
1/14/19 2:55,2.837,0,63.406
1/14/19 3:00,2.837,0,63.406
1/14/19 3:05,2.837,0,63.406
1/14/19 3:10,2.837,0,63.406
1/14/19 3:15,2.837,0,63.406
1/14/19 3:20,2.837,0,63.406
1/14/19 3:25,2.837,0,63.406
1/14/19 3:30,2.73,0,63.406
1/14/19 3:35,2.73,0,63.406
1/14/19 3:40,2.73,0,63.406
1/14/19 3:45,2.73,0,63.406
1/14/19 3:50,2.73,0,63.406
1/14/19 3:55,2.73,0,63.406
1/14/19 4:00,2.73,0,63.406
1/14/19 4:05,2.73,0,63.406
1/14/19 4:10,2.73,0,63.406
1/14/19 4:15,2.73,0,63.406
1/14/19 4:20,2.73,0,63.406
1/14/19 4:25,2.73,0,63.406
1/14/19 4:30,2.73,0,63.406
1/14/19 4:35,2.73,0,63.406
1/14/19 4:40,2.73,0,63.406
1/14/19 4:45,2.73,0,63.406
1/14/19 4:50,2.73,0,63.406
1/14/19 4:55,2.73,0,63.406
1/14/19 5:00,2.73,0,63.406
1/14/19 5:05,2.73,0,63.406
1/14/19 5:10,2.73,0,63.406
1/14/19 5:15,2.73,0,63.406
1/14/19 5:20,2.837,0,63.406
1/14/19 5:25,2.837,0,63.406
1/14/19 5:30,2.837,0,63.406
1/14/19 5:35,2.837,0,63.406
1/14/19 5:40,2.73,0,63.406
1/14/19 5:45,2.73,0,63.406
1/14/19 5:50,2.73,0,63.406
1/14/19 5:55,2.624,0,63.406
1/14/19 6:00,2.73,0,63.406
1/14/19 6:05,2.624,0,63.406
1/14/19 6:10,2.624,0,63.406
1/14/19 6:15,2.624,0,63.406
1/14/19 6:20,2.624,0,63.406
1/14/19 6:25,2.73,0,63.406
1/14/19 6:30,2.624,0,63.406
1/14/19 6:35,2.73,0,63.406
1/14/19 6:40,2.73,0,63.406
1/14/19 6:45,2.73,0,63.406
1/14/19 6:50,2.73,0,63.406
1/14/19 6:55,2.73,0,63.406
1/14/19 7:00,2.73,0,63.406
1/14/19 7:05,2.73,0,63.406
1/14/19 7:10,2.73,0,63.406
1/14/19 7:15,2.73,0,63.406
1/14/19 7:20,2.73,0,63.406
1/14/19 7:25,2.73,0,63.406
1/14/19 7:30,2.73,0,63.406
1/14/19 7:35,2.73,0,63.406
1/14/19 7:40,2.73,21.5,63.83815
1/14/19 7:45,2.73,21.5,63.83815
1/14/19 7:50,2.73,43.1,64.27231
1/14/19 7:55,2.73,32.3,64.05523
1/14/19 8:00,2.73,21.5,63.83815
1/14/19 8:05,2.73,21.5,63.83815
1/14/19 8:10,2.73,21.5,63.83815
1/14/19 8:15,2.73,53.8,64.48738
1/14/19 8:20,2.837,96.9,65.35369
1/14/19 8:25,2.73,43.1,64.27231
1/14/19 8:30,2.837,96.9,65.35369
1/14/19 8:35,2.837,96.9,65.35369
1/14/19 8:40,2.837,118.4,65.78584
1/14/19 8:45,2.837,161.5,66.65215
1/14/19 8:50,2.837,107.6,65.56876
1/14/19 8:55,2.837,172.2,66.86722
1/14/19 9:00,2.837,236.8,68.16568
1/14/19 9:05,2.943,301.4,69.46414
1/14/19 9:10,2.943,215.3,67.73353
1/14/19 9:15,2.943,279.9,69.03199
1/14/19 9:20,2.943,258.3,68.59783
1/14/19 9:25,2.943,301.4,69.46414
1/14/19 9:30,2.943,462.9,72.71029
1/14/19 9:35,2.943,322.9,69.89629
1/14/19 9:40,2.943,269.1,68.81491
1/14/19 9:45,2.943,344.4,70.32844
1/14/19 9:50,2.943,215.3,67.73353
1/14/19 9:55,2.943,290.6,69.24706
1/14/19 10:00,2.943,366,70.7626
1/14/19 10:05,2.943,441.3,72.27613
1/14/19 10:10,2.943,322.9,69.89629
1/14/19 10:15,2.943,559.7,74.65597
1/14/19 10:20,2.943,473.6,72.92536
1/14/19 10:25,2.943,409,71.6269
1/14/19 10:30,2.943,495.1,73.35751
1/14/19 10:35,2.943,355.2,70.54552
1/14/19 10:40,2.943,366,70.7626
1/14/19 10:45,2.943,516.7,73.79167
1/14/19 10:50,2.943,301.4,69.46414
1/14/19 10:55,2.943,581.3,75.09013
1/14/19 11:00,2.943,398.3,71.41183
1/14/19 11:05,2.943,409,71.6269
1/14/19 11:10,2.943,409,71.6269
1/14/19 11:15,2.943,430.6,72.06106
1/14/19 11:20,2.943,581.3,75.09013
1/14/19 11:25,2.943,516.7,73.79167
1/14/19 11:30,2.837,366,70.7626
1/14/19 11:35,2.837,462.9,72.71029
1/14/19 11:40,2.837,559.7,74.65597
1/14/19 11:45,2.837,387.5,71.19475
1/14/19 11:50,2.837,505.9,73.57459
1/14/19 11:55,2.837,516.7,73.79167
1/14/19 12:00,2.837,484.4,73.14244
1/14/19 12:05,2.837,462.9,72.71029
1/14/19 12:10,2.837,570.5,74.87305
1/14/19 12:15,2.837,366,70.7626
1/14/19 12:20,2.837,409,71.6269
1/14/19 12:25,2.837,322.9,69.89629
1/14/19 12:30,2.837,344.4,70.32844
1/14/19 12:35,2.837,516.7,73.79167
1/14/19 12:40,2.943,613.5,75.73735
1/14/19 12:45,2.837,409,71.6269
1/14/19 12:50,2.943,441.3,72.27613
1/14/19 12:55,2.943,527.4,74.00674
1/14/19 13:00,2.943,430.6,72.06106
1/14/19 13:05,2.943,570.5,74.87305
1/14/19 13:10,2.943,269.1,68.81491
1/14/19 13:15,2.837,419.8,71.84398
1/14/19 13:20,2.837,366,70.7626
1/14/19 13:25,2.837,366,70.7626
1/14/19 13:30,2.837,387.5,71.19475
1/14/19 13:35,2.943,462.9,72.71029
1/14/19 13:40,2.837,333.7,70.11337
1/14/19 13:45,2.837,344.4,70.32844
1/14/19 13:50,2.837,312.2,69.68122
1/14/19 13:55,2.837,258.3,68.59783
1/14/19 14:00,2.837,279.9,69.03199
1/14/19 14:05,2.837,193.8,67.30138
1/14/19 14:10,2.837,129.2,66.00292
1/14/19 14:15,2.837,150.7,66.43507
1/14/19 14:20,2.837,129.2,66.00292
1/14/19 14:25,2.837,129.2,66.00292
1/14/19 14:30,2.837,129.2,66.00292
1/14/19 14:35,2.837,107.6,65.56876
1/14/19 14:40,2.837,118.4,65.78584
1/14/19 14:45,2.837,107.6,65.56876
1/14/19 14:50,2.837,107.6,65.56876
1/14/19 14:55,2.837,96.9,65.35369
1/14/19 15:00,2.837,96.9,65.35369
1/14/19 15:05,2.837,75.3,64.91953
1/14/19 15:10,2.837,96.9,65.35369
1/14/19 15:15,2.943,183,67.0843
1/14/19 15:20,2.943,75.3,64.91953
1/14/19 15:25,2.943,107.6,65.56876
1/14/19 15:30,2.837,53.8,64.48738
1/14/19 15:35,2.837,75.3,64.91953
1/14/19 15:40,2.837,53.8,64.48738
1/14/19 15:45,2.73,53.8,64.48738
1/14/19 15:50,2.73,75.3,64.91953
1/14/19 15:55,2.73,75.3,64.91953
1/14/19 16:00,2.73,75.3,64.91953
1/14/19 16:05,2.73,75.3,64.91953
1/14/19 16:10,2.73,43.1,64.27231
1/14/19 16:15,2.73,43.1,64.27231
1/14/19 16:20,2.73,21.5,63.83815
1/14/19 16:25,2.73,21.5,63.83815
1/14/19 16:30,2.73,21.5,63.83815
1/14/19 16:35,2.73,0,63.406
1/14/19 16:40,2.73,0,63.406
1/14/19 16:45,2.73,0,63.406
1/14/19 16:50,2.73,0,63.406
1/14/19 16:55,2.73,0,63.406
1/14/19 17:00,2.73,0,63.406
1/14/19 17:05,2.73,0,63.406
1/14/19 17:10,2.73,0,63.406
1/14/19 17:15,2.73,0,63.406
1/14/19 17:20,2.73,0,63.406
1/14/19 17:25,2.73,0,63.406
1/14/19 17:30,2.73,0,63.406
1/14/19 17:35,2.73,0,63.406
1/14/19 17:40,2.73,0,63.406
1/14/19 17:45,2.73,0,63.406
1/14/19 17:50,2.73,0,63.406
1/14/19 17:55,2.73,0,63.406
1/14/19 18:00,2.73,0,63.406
1/14/19 18:05,2.73,0,63.406
1/14/19 18:10,2.73,0,63.406
1/14/19 18:15,2.73,0,63.406
1/14/19 18:20,2.73,0,63.406
1/14/19 18:25,2.73,0,63.406
1/14/19 18:30,2.73,0,63.406
1/14/19 18:35,2.73,0,63.406
1/14/19 18:40,2.73,0,63.406
1/14/19 18:45,2.73,0,63.406
1/14/19 18:50,2.73,0,63.406
1/14/19 18:55,2.837,0,63.406
1/14/19 19:00,2.73,0,63.406
1/14/19 19:05,2.73,0,63.406
1/14/19 19:10,2.73,0,63.406
1/14/19 19:15,2.837,0,63.406
1/14/19 19:20,2.837,0,63.406
1/14/19 19:25,2.837,0,63.406
1/14/19 19:30,2.837,0,63.406
1/14/19 19:35,2.837,0,63.406
1/14/19 19:40,2.837,0,63.406
1/14/19 19:45,2.837,0,63.406
1/14/19 19:50,2.837,0,63.406
1/14/19 19:55,2.837,0,63.406
1/14/19 20:00,2.837,0,63.406
1/14/19 20:05,2.837,0,63.406
1/14/19 20:10,2.837,0,63.406
1/14/19 20:15,2.837,0,63.406
1/14/19 20:20,2.837,0,63.406
1/14/19 20:25,2.837,0,63.406
1/14/19 20:30,2.837,0,63.406
1/14/19 20:35,2.837,0,63.406
1/14/19 20:40,2.943,0,63.406
1/14/19 20:45,2.943,0,63.406
1/14/19 20:50,2.943,0,63.406
1/14/19 20:55,2.943,0,63.406
1/14/19 21:00,2.943,0,63.406
1/14/19 21:05,2.943,0,63.406
1/14/19 21:10,2.943,0,63.406
1/14/19 21:15,2.943,0,63.406
1/14/19 21:20,2.943,0,63.406
1/14/19 21:25,2.943,0,63.406
1/14/19 21:30,2.943,0,63.406
1/14/19 21:35,2.837,0,63.406
1/14/19 21:40,2.837,0,63.406
1/14/19 21:45,2.943,0,63.406
1/14/19 21:50,2.943,0,63.406
1/14/19 21:55,2.943,0,63.406
1/14/19 22:00,2.943,0,63.406
1/14/19 22:05,2.943,0,63.406
1/14/19 22:10,2.943,0,63.406
1/14/19 22:15,2.837,0,63.406
1/14/19 22:20,2.837,0,63.406
1/14/19 22:25,2.837,0,63.406
1/14/19 22:30,2.837,0,63.406
1/14/19 22:35,2.943,0,63.406
1/14/19 22:40,2.943,0,63.406
1/14/19 22:45,2.943,0,63.406
1/14/19 22:50,2.943,0,63.406
1/14/19 22:55,2.943,0,63.406
1/14/19 23:00,2.943,0,63.406
1/14/19 23:05,2.943,0,63.406
1/14/19 23:10,2.943,0,63.406
1/14/19 23:15,2.943,0,63.406
1/14/19 23:20,2.943,0,63.406
1/14/19 23:25,2.943,0,63.406
1/14/19 23:30,2.943,0,63.406
1/14/19 23:35,2.837,0,63.406
1/14/19 23:40,2.73,0,63.406
1/14/19 23:45,2.837,0,63.406
1/14/19 23:50,2.73,0,63.406
1/14/19 23:55,2.837,0,63.406
1/15/19 0:00,2.837,0,63.406
1/15/19 0:05,2.837,0,63.406
1/15/19 0:10,2.943,0,63.406
1/15/19 0:15,2.943,0,63.406
1/15/19 0:20,2.943,0,63.406
1/15/19 0:25,2.943,0,63.406
1/15/19 0:30,2.943,0,63.406
1/15/19 0:35,2.837,0,63.406
1/15/19 0:40,2.837,0,63.406
1/15/19 0:45,2.624,0,63.406
1/15/19 0:50,2.624,0,63.406
1/15/19 0:55,2.624,0,63.406
1/15/19 1:00,2.624,0,63.406
1/15/19 1:05,2.624,0,63.406
1/15/19 1:10,2.517,0,63.406
1/15/19 1:15,2.624,0,63.406
1/15/19 1:20,2.624,0,63.406
1/15/19 1:25,2.624,0,63.406
1/15/19 1:30,2.624,0,63.406
1/15/19 1:35,2.624,0,63.406
1/15/19 1:40,2.73,0,63.406
1/15/19 1:45,2.73,0,63.406
1/15/19 1:50,2.73,0,63.406
1/15/19 1:55,2.73,0,63.406
1/15/19 2:00,2.837,0,63.406
1/15/19 2:05,2.837,0,63.406
1/15/19 2:10,2.837,0,63.406
1/15/19 2:15,2.837,0,63.406
1/15/19 2:20,2.837,0,63.406
1/15/19 2:25,2.837,0,63.406
1/15/19 2:30,2.837,0,63.406
1/15/19 2:35,2.837,0,63.406
1/15/19 2:40,2.73,0,63.406
1/15/19 2:45,2.73,0,63.406
1/15/19 2:50,2.73,0,63.406
1/15/19 2:55,2.73,0,63.406
1/15/19 3:00,2.73,0,63.406
1/15/19 3:05,2.517,0,63.406
1/15/19 3:10,2.517,0,63.406
1/15/19 3:15,2.517,0,63.406
1/15/19 3:20,2.517,0,63.406
1/15/19 3:25,2.624,0,63.406
1/15/19 3:30,2.624,0,63.406
1/15/19 3:35,2.624,0,63.406
1/15/19 3:40,2.624,0,63.406
1/15/19 3:45,2.624,0,63.406
1/15/19 3:50,2.624,0,63.406
1/15/19 3:55,2.624,0,63.406
1/15/19 4:00,2.837,0,63.406
1/15/19 4:05,2.837,0,63.406
1/15/19 4:10,2.837,0,63.406
1/15/19 4:15,2.837,0,63.406
1/15/19 4:20,2.943,0,63.406
1/15/19 4:25,2.943,0,63.406
1/15/19 4:30,2.943,0,63.406
1/15/19 4:35,2.943,0,63.406
